Prediction,Survived,index,Probability,Age Imp,Fare Imp,Sibsp Imp,Parch Imp,Pclass Imp,Embarked Q Imp,Embarked S Imp,Sex Male Imp,top_features,Age,Fare,Sibsp,Parch,Pclass,Embarked Q,Embarked S,Sex Male
1.0,1,66,0.42,0.20777960000000004,-0.04994347,0.06377260400000001,0.620991,-0.25666583,0.004120874,0.22071755,-0.56406224,<pos_highlight>Parch</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,15.2458,1,1,3,0,0,1
1.0,1,67,0.88,0.045215074,-0.29999942,0.10258310000000001,-0.017651951000000003,0.74369794,0.0012547066,-0.11566063,2.1236115,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,29.0,10.5,0,0,2,0,1,0
0.0,0,68,0.11,-0.1465231,-0.25543752,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7455562,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,19.0,8.1583,0,0,3,0,1,1
1.0,1,69,0.62,0.58223873,0.37763304,-0.46735959999999993,0.16661412,-0.73337555,0.0009926936,-0.1707695,1.2929568,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,17.0,7.925,4,2,3,0,1,0
0.0,0,70,0.08,-0.12164252,-0.31185856,-0.1793013,-0.06228791,-0.32702416,0.0024071820000000003,-0.13605127,-0.75550115,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight>,26.0,8.6625,2,0,3,0,1,1
0.0,0,71,0.19,0.36471406,-0.2660396,0.11506704,-0.062383875,0.102194026,0.0034650173,0.020338522,-1.137463,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,32.0,10.5,0,0,2,0,1,1
0.0,0,72,0.12,0.33833832,-0.6517674,-0.9942076999999999,0.05175187,-1.0999729999999999,0.0009926936,-0.19237402,1.1519271,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,16.0,46.9,5,2,3,0,1,0
0.0,0,73,0.24,-0.13361213,0.4771224,0.14905299,-0.023155053999999998,0.16136983,0.0034650173,-0.1283941,-1.1004721000000002,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,21.0,73.5,0,0,2,0,1,1
0.0,0,74,0.16,0.10896547,-0.4272393,-0.070311844,-0.06228791,-0.32355487,0.0034650173,0.3185333,-0.6785411,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,26.0,14.4542,1,0,3,0,0,1
1.0,1,75,0.53,0.41331884,0.9863177,0.16265483,-0.023155053999999998,-0.33544526,0.0034650173,-0.0719479,-0.45638743,<pos_highlight>Fare</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,32.0,56.4958,0,0,3,0,1,1
0.0,0,76,0.12,0.10423458,-0.3453521,0.09937117,-0.06281878,-0.30130258,0.0017339005,-0.13084577,-0.8410791,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,25.0,7.65,0,0,3,0,1,1
0.0,0,77,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
0.0,0,78,0.1,-0.21176334,-0.3002995,0.09608343,-0.04283941,-0.26661440000000003,0.004120874,-0.11986396,-0.79828125,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.05,0,0,3,0,1,1
1.0,1,79,0.79,1.9697893,0.28361934,0.20450874,0.18826115,0.20074454,0.004120874,-0.043816205,-0.8906374,<pos_highlight>Age</pos_highlight> <neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight>,0.83,29.0,0,2,2,0,1,1
1.0,1,80,0.49,-0.08535451,-0.05513214,0.10984342,-0.017651951000000003,-0.7871220999999999,0.0012547066,-0.04970228,1.3969691999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,30.0,12.475,0,0,3,0,1,0
0.0,0,81,0.11,-0.10304932,-0.30244717,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.12945789,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,22.0,9.0,0,0,3,0,1,1
0.0,1,82,0.13,0.040809207,-0.25738227,0.1101037,-0.062383875,-0.31699005,0.0034650173,-0.109154455,-0.7420201999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Parch</neg_highlight>,29.0,9.5,0,0,3,0,1,1
1.0,1,83,0.78,0.1288542,-0.0856166,0.09430997,0.0048684115,-0.5908554,-0.016993945,0.38054540000000003,1.9010971999999997,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,0.0,7.7875,0,0,3,1,0,0
0.0,0,84,0.31,0.109982654,0.09912311,0.12444154,-0.018811004,0.6487305999999999,0.0034650173,-0.10809062400000001,-1.0789431,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Fare</pos_highlight>,28.0,47.1,0,0,1,0,1,1
1.0,1,85,0.87,-0.13538545,-0.2726347,0.09623615,-0.017651951000000003,0.7513989000000001,0.0012547066,-0.113416165,2.1302613999999997,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,17.0,10.5,0,0,2,0,1,0
1.0,1,86,0.62,0.753446,0.14180423,-0.67073685,-0.024668869,-0.79970324,0.0009926936,-0.06817756,1.709755,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,33.0,15.85,3,0,3,0,1,0
0.0,0,87,0.22,-0.08610279,0.15919003,-0.057492733,0.18657127,-0.35080528,0.0034650173,-0.12598549,-0.44061542,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Age</neg_highlight>,16.0,34.375,1,3,3,0,1,1
0.0,0,88,0.1,-0.21176334,-0.3002995,0.09608343,-0.04283941,-0.26661440000000003,0.004120874,-0.11986396,-0.79828125,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.05,0,0,3,0,1,1
1.0,1,89,0.9,0.29081035,-0.22534099999999999,-0.5792649000000001,0.045930333,1.3524100000000001,0.0009926936,-0.13492288,2.0505101999999997,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,23.0,263.0,3,2,1,0,1,0
0.0,0,90,0.12,-0.08686911,-0.22526465,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.13084577,-0.7441504,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,24.0,8.05,0,0,3,0,1,1
0.0,0,91,0.13,0.0569894,-0.2450851,0.1101037,-0.062383875,-0.31699005,0.0034650173,-0.110542335,-0.7441504,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,29.0,8.05,0,0,3,0,1,1
0.0,0,92,0.12,0.07551028,-0.3184902,0.099290356,-0.062383875,-0.30130258,0.0034650173,-0.13084577,-0.8413018,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <pos_highlight>Age</pos_highlight>,20.0,7.8542,0,0,3,0,1,1
0.0,0,93,0.25,-0.5627465,0.49813140000000006,-0.02253497,-0.018715037,0.71984196,0.0034650173,-0.079573594,-1.0502837,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,46.0,61.175,1,0,1,0,1,1
0.0,0,94,0.23,-0.041945837,0.031119222000000002,-0.094888784,0.5336877,-0.32782885,0.0034650173,-0.13807106,-0.5998811,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <neg_highlight>Age</neg_highlight>,26.0,20.575,1,2,3,0,1,1
0.0,0,95,0.04,-0.8709950999999999,-0.6625026999999999,0.09248573,-0.06281878,-0.28385857,0.0017339005,0.010708691999999999,-0.8724908000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,59.0,7.25,0,0,3,0,1,1
0.0,0,96,0.1,-0.21176334,-0.3002995,0.09608343,-0.04283941,-0.26661440000000003,0.004120874,-0.11986396,-0.79828125,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.05,0,0,3,0,1,1
0.0,0,97,0.23,-0.9172642,0.6772621,0.09819106,-0.019074338,0.5267248000000001,0.0034650173,0.15948121,-1.1521237,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,71.0,34.6542,0,0,1,0,0,1
1.0,1,98,0.48,0.067272946,0.21068633,0.10747286,0.23087545,0.5830486999999999,0.0034650173,0.3083203,-1.0408713,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,23.0,63.3583,0,1,1,0,0,1
1.0,1,99,0.93,0.19676378,-0.051803358,0.10734472,0.23237824,0.73571837,0.0012547066,-0.008241796,1.9678810000000002,<pos_highlight>Sex Male</pos_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Fare</neg_highlight>,34.0,23.0,0,1,2,0,1,0
0.0,0,100,0.14,0.0857427,-0.11093821,-0.0854617,-0.06112365,0.0835689,0.0034650173,0.006452949,-1.1644056,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,34.0,26.0,1,0,2,0,1,1
1.0,0,101,0.52,0.10520356,-0.16717295,0.10131201,-0.017651951000000003,-0.7453156999999999,0.0012547066,-0.17234118,1.556876,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,28.0,7.8958,0,0,3,0,1,0
0.0,0,102,0.05,-0.27251187,-0.7524065999999999,0.09161703,-0.04283941,-0.2595649,0.004120874,-0.11986396,-0.941075,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.8958,0,0,3,0,1,1
0.0,0,103,0.35,-0.0738087,0.19936776,0.12018756,0.23087545,0.59385324,0.0034650173,-0.1283941,-1.0119749,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Parch</pos_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,21.0,77.2875,0,1,1,0,1,1
0.0,0,104,0.13,0.032345942999999995,-0.35385922,0.11101218,-0.062383875,-0.33784178,0.0034650173,0.012096578,-0.78053105,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Age</pos_highlight>,33.0,8.6542,0,0,3,0,1,1
0.0,0,105,0.1,-0.38836196,0.1765075,-0.1835848,-0.06228791,-0.34082642,0.0024071820000000003,-0.0011570705,-0.8335031999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Parch</neg_highlight>,37.0,7.925,2,0,3,0,1,1
0.0,0,106,0.11,0.20235153,-0.4910811,0.10563731,-0.062383875,-0.30994055,0.0034650173,-0.110542335,-0.8330190000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,28.0,7.8958,0,0,3,0,1,1
1.0,1,107,0.54,-0.0014058447,0.0105316695,0.09496504,-0.018086862,-0.7312350000000001,0.0008261714,-0.19264461,1.5722181999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight> <pos_highlight>Fare</pos_highlight>,21.0,7.65,0,0,3,0,1,0
0.0,1,108,0.06,-0.2554947,-0.598128,0.09161703,-0.04283941,-0.25862786,0.0023897577,-0.11986396,-0.9491351,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,7.775,0,0,3,0,1,1
0.0,0,109,0.05,-0.5207537999999999,-0.7807329000000001,0.09518186,-0.062383875,-0.3307923,0.0034650173,0.010708691999999999,-0.88302785,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,38.0,7.8958,0,0,3,0,1,1
1.0,1,110,0.57,0.2948579,-0.3849763,0.03997435,0.013927077,-0.84781855,-0.02436148,0.35639873,1.3773711000000002,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,24.15,1,0,3,1,0,0
0.0,0,111,0.21,-0.5217687,0.15478966,0.1184568,-0.018811004,0.6649246999999999,0.0034650173,-0.063705966,-1.080473,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Fare</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Embarked S</neg_highlight>,47.0,52.0,0,0,1,0,1,1
1.0,0,112,0.43,0.12969676,-0.7134353,-0.048293407999999996,-0.017555984,-0.71947765,0.0012547066,0.36659,1.2658011999999998,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Age</pos_highlight> <neg_highlight>Sibsp</neg_highlight>,14.5,14.4542,1,0,3,0,0,0
0.0,0,113,0.12,-0.08686911,-0.22526465,0.10375673,-0.062383875,-0.30928913,0.0034650173,-0.13084577,-0.7441504,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,22.0,8.05,0,0,3,0,1,1
0.0,0,114,0.35,-0.16600221,-0.16799003,-0.104424484,-0.017555984,-0.7953748,0.0012547066,-0.19915219,1.3760803,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,20.0,9.825,1,0,3,0,1,0
1.0,0,115,0.43,-0.025030399,-0.6854615,0.092875876,-0.017651951000000003,-0.7234224,0.0012547066,0.3477241,1.2839731,<pos_highlight>Sex Male</pos_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,17.0,14.4583,0,0,3,0,0,0
0.0,0,116,0.16,-0.08686911,0.14280312,0.10375673,-0.062383875,-0.30223963,0.0034650173,-0.13084577,-0.7734721999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Age</neg_highlight>,21.0,7.925,0,0,3,0,1,1
0.0,0,117,0.02,-1.2792766000000002,-0.80785376,0.078823015,-0.062383875,-0.2686118,-0.029808788,-0.03114295,-0.9343681999999999,<neg_highlight>Age</neg_highlight> <neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Sibsp</pos_highlight> <neg_highlight>Parch</neg_highlight>,70.5,7.75,0,0,3,1,0,1
0.0,0,118,0.12,-0.0047810785,-0.11340294,-0.09233349,-0.06112365,0.06915,0.0034650173,-0.11479807,-1.1531263999999999,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Sibsp</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Parch</neg_highlight>,29.0,21.0,1,0,2,0,1,1
0.0,0,119,0.24,-0.13221392,-0.5952893,0.10661421,0.21592216,0.5654464,0.0034650173,0.24710384,-0.9794978000000001,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <pos_highlight>Pclass</pos_highlight> <pos_highlight>Embarked S</pos_highlight> <pos_highlight>Parch</pos_highlight> <neg_highlight>Age</neg_highlight>,24.0,247.5208,0,1,1,0,0,1
0.0,0,120,0.1,0.8967651,-0.59274524,-1.6540089,0.06449968,-1.0099676,0.0011549614,-0.12940545,0.8423848,<neg_highlight>Sibsp</neg_highlight> <neg_highlight>Pclass</neg_highlight> <pos_highlight>Age</pos_highlight> <pos_highlight>Sex Male</pos_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Embarked S</neg_highlight>,2.0,31.275,4,2,3,0,1,0
0.0,0,121,0.18,-0.18236697,0.46345156,-0.13833998,-0.023059087000000002,0.14231300000000002,0.0024071820000000003,-0.14029142,-1.1092969,<neg_highlight>Sex Male</neg_highlight> <pos_highlight>Fare</pos_highlight> <neg_highlight>Age</neg_highlight> <pos_highlight>Pclass</pos_highlight> <neg_highlight>Embarked S</neg_highlight> <neg_highlight>Sibsp</neg_highlight>,21.0,73.5,2,0,2,0,1,1
0.0,0,122,0.1,-0.21176334,-0.3002995,0.09608343,-0.04283941,-0.26661440000000003,0.004120874,-0.11986396,-0.79828125,<neg_highlight>Sex Male</neg_highlight> <neg_highlight>Fare</neg_highlight> <neg_highlight>Pclass</neg_highlight> <neg_highlight>Age</neg_highlight> <neg_highlight>Embarked S</neg_highlight> <pos_highlight>Sibsp</pos_highlight>,0.0,8.05,0,0,3,0,1,1
